p_Pa,pressure_ratio_local,T_is_K,rho_is_kg_m3,h_is_J_kg,a_is_m_s,c_is_m_s,Ma_is,T_act_K,rho_act_kg_m3,h_act_J_kg,s_act_J_kgK,a_act_m_s,c_act_m_s,Ma_act
809962.4060150376,1.705184012663237,372.042920795717,40.777555995254374,471870.2528330022,137.15868247303092,204.5200868423285,1.4911202350062136,374.25829928790756,40.346001158711815,474087.3141552736,1798.1163112425313,138.12930619263696,193.3761703971065,1.3999648280823298
804887.2180451127,1.6944994064107635,371.8178682272585,40.5079279723448,471745.37912991684,137.2346328838792,205.1297475457041,1.494737467030456,374.0565551476568,40.07590006406285,473983.43122429244,1798.175996567659,138.21199012150004,193.91263274839292,1.4030087590658908
799812.030075188,1.6838148001582907,371.59180755094076,40.23859794659432,471619.6719281673,137.31043977139214,205.7416528845421,1.4983686107704626,373.853989596623,39.806122304459144,473878.8549024527,1798.2361410281724,138.29454910871132,194.4511809763382,1.406065403369463
794736.8421052631,1.6731301939058172,371.3647257181017,39.96956485742217,471493.12096488115,137.3861007948543,206.355832624706,1.5020138968267083,373.65059190738987,39.53666680039552,473773.5766520298,1798.2967506864534,138.37698122131647,194.99184158302197,1.4091349577221748
789661.6541353383,1.6624455876533437,371.13660943319275,39.70082763891256,471365.71578463615,137.46161357224256,206.97231703473216,1.5056735597386135,373.44635115075675,39.26753246864583,473667.58777511644,1798.3578317242138,138.45928449356163,195.5346415287202,1.4122176222701235
784586.4661654136,1.6517609814008707,370.907445147491,39.43238521969098,471237.44573458255,137.53697567906414,207.59113689855084,1.5093478380894072,373.2412561906157,38.99871822216461,473560.8794095644,1798.4193904456183,138.54145692595577,196.07960824335896,1.4153136006657903
779511.2781954887,1.6410763751483974,370.6772190526058,39.16423652279737,471108.2999594108,137.6121846471546,208.21232352859516,1.5130369746142995,373.03529567866735,38.730222969984794,473453.44252479856,1798.4814332805263,138.6234964843038,196.62676963831973,1.4184231001602503
774436.0902255639,1.630391768895924,370.4459170737805,38.89638046555433,470978.26739616104,137.68723796343838,208.83590877929947,1.5167412163119576,372.82845804896704,38.46204561711259,473345.2679174984,1798.54396678784,138.7054010987077,197.17615411859805,1.4215463316982189
769360.9022556392,1.619707162643451,370.21352486296894,38.62881595943263,470847.3367688578,137.76213306864443,209.46192506105353,1.5204608145598497,372.62073151228776,38.19418506441955,473236.34620713507,1798.606997658953,138.78716866253254,197.72779059537342,1.4246835100163888
764285.7142857143,1.6090225563909775,369.9800277916904,38.36154190991112,470715.4965829753,137.83686735598133,210.09040535456953,1.5241960252331055,372.41210405030574,37.9266402085305,473126.6678313668,1798.6705327213294,138.86879703133982,198.2817084989544,1.4278348537447638
759210.5263157894,1.598337950138504,369.7454109436441,38.094557216333726,470582.73511971923,137.91143816976492,210.72138322571706,1.527947108827371,372.2025634095884,37.65940994170864,473016.2230412819,1798.7345789421913,138.95028402178338,198.83793779214807,1.4310005855114052
754135.3383458646,1.5876533438860307,369.50965910708146,37.82786077176084,470449.04043012037,137.98584280400064,211.35489284082647,1.5317143305856493,371.9920970953872,37.39249315173665,472905.00189648534,1798.7991434323426,139.03162741046842,199.39650898405245,1.4341809320505647
749060.1503759399,1.5769687376335577,369.27275676691875,37.56145146281696,470314.40032893006,138.06007850091532,211.99096898249664,1.5354979606294454,371.78069236521856,37.125888721794546,472792.99426002015,1798.8642334501137,139.11282493277034,199.9574531443069,1.4373761243144996
743984.962406015,1.5662841313810842,369.03468809658716,37.29532816953301,470178.8023883131,138.13414244943917,212.62964706590603,1.539298274094214,371.5683362222335,36.859595530333145,472680.1897931208,1798.9298564054527,139.193874281614,200.5208019177971,1.4405863975889326
738909.7744360901,1.5555995251286108,368.79543694960415,37.02948976518409,470042.2339313275,138.20803178363386,213.27096315566035,1.543115551269396,371.3550154083582,36.59361245094417,472566.5779497886,1798.9960198641463,139.27477310620947,201.08658753984759,1.4438119916124443
733834.5864661655,1.544914918876138,368.5549868508572,36.763935116121914,469904.68202518346,138.28174358106543,213.9149539831918,1.546950077743181,371.1407163972045,36.327938352225786,472452.14797118446,1799.0627315521986,139.35551901074396,201.65484285191135,1.4470531506998605
728759.3984962406,1.5342303126236645,368.3133209875872,36.49866308160197,469766.13347427105,138.35527486111965,214.5616569647426,1.5508021445522662,370.9254253867341,36.06257209764405,472336.8888798277,1799.1299993603632,139.4361095530279,202.2256013177921,1.4503101238699234
723684.2105263157,1.523545706371191,368.0704222000585,36.23367251360548,469626.57481294795,138.4286225832562,215.2111102199468,1.5546720483367569,370.70912829167014,35.797512545390205,472220.78947359696,1799.1978313488275,139.51654224309155,202.7988970404032,1.4535831649773072
718609.0225563911,1.512861100118718,367.82627297190527,35.96896225665514,469485.9922980791,138.5017836452019,215.86335259103114,1.5585600915003759,370.4918107356455,35.532758548232906,472103.8383195233,1799.2662357520774,139.59681454173358,203.37476477909283,1.4568725328491814
713533.8345864662,1.5021764938662445,367.58085542013475,35.70453114762576,469344.37190131337,138.5747548810757,216.51842366267874,1.5624665823763786,370.2734580430725,35.26830895336647,471986.02374736575,1799.3352209839197,139.67692385901435,203.95323996756335,1.4601784914265978
708458.6466165413,1.4914918876137713,367.3341512847803,35.440378015547935,469201.6993010912,138.64753305944797,217.1763637825617,1.5663918353992126,370.05405523072955,35.00416260225353,471867.3338429617,1799.4047956427066,139.75686755269768,204.5343587324012,1.4635013099107852
703383.4586466164,1.4808072813612978,367.0861419181824,35.176501681406215,469057.9598743674,138.72011488132634,217.83721408258776,1.5703361712823356,369.8335869990457,34.740318330462976,471747.7564413417,1799.4749685167346,139.83664292663332,205.11815791224956,1.4668412629146628
698308.2706766918,1.4701226751088248,366.83680827388594,34.912900957930084,468913.1386880407,138.79249697806816,218.50101650087703,1.5742999172023278,369.6120377230734,34.47677496750271,471627.2791195993,1799.5457485898494,139.9162472290805,205.7046750776446,1.4701986306197217
693233.0827067669,1.4594380688563513,366.58613089513483,34.64957464937854,468767.22049007326,138.86467590921424,219.16781380451704,1.5782834069897134,369.3893914431353,34.213531336646945,471505.88918950345,1799.6171450472552,139.99567765096927,206.2939485515537,1.473573698938593
688157.894736842,1.4487534626038778,366.3340899029477,34.38652155131749,468620.1897002912,138.93664816024167,219.83764961310786,1.5822869813266227,369.1656318551326,33.95058625475755,471383.57368984545,1799.6891672815432,140.0749313240973,206.88601743063035,1.4769667596834255
683082.7067669174,1.438068856351405,366.0806649837558,34.12374045038973,468472.0304008489,139.00841014023152,220.5105684231488,1.5863109879517219,368.9407423004951,33.68793853210003,471260.3193785061,1799.761824898945,140.1540053192577,207.4809216072306,1.4803781107404566
678007.5187969925,1.4273842500989316,365.82583537658184,33.8612301240774,468322.7263263423,139.07995817944717,221.1866156333003,1.5903557818727228,368.71470575576444,33.42558697215301,471136.11272423103,1799.8351277258225,140.23289664429652,208.0787017922207,1.4838080562509979
672932.3308270676,1.416699643846458,365.56957985974304,33.59898934045659,468172.26085355866,139.15128852681994,221.86583757054768,1.5944217255867192,368.48750482178605,33.16353037141169,471010.9398981033,1799.9090858154073,140.31160224209606,208.67939953860173,1.4872569067990735
667857.142857143,1.4060150375939853,365.3118767370527,33.33701685794368,468020.6169908418,139.22239734733716,222.5482815173246,1.5985091893088361,368.2591217124992,32.90176751918462,470884.78676469653,1799.9837094547934,140.3901189884797,209.28305726600257,1.4907249796061228
662781.9548872181,1.3953304313415118,365.05270382350045,33.07531142503308,467867.77736705967,139.29328071932827,223.23399573962442,1.602618551209474,368.0295382433021,32.64029719738363,470757.63887289667,1800.0590091722065,140.46844369003614,209.88971828606716,1.494212598732987
657706.7669172932,1.3846458250890383,364.79203843038607,32.81387178002617,467713.72422015417,139.36393463164436,223.9230295161479,1.6067501976605598,367.79873581897596,32.37911818030679,470629.48144637694,1800.134995744558,140.54657308185824,210.49942682877807,1.4977200952895333
652631.5789473683,1.3739612188365649,364.5298573498818,32.552696650751,467558.43938525405,139.43435498072594,224.6154331685378,1.610904523491262,367.5666954211442,32.11822923441399,470500.29937370855,1800.211680205286,140.6245038251923,211.11222806976596,1.5012478076523252
647556.3909774437,1.3632766125840918,364.26613683899643,32.291784754272406,467401.90428233077,139.50453756755329,225.31125809274698,1.6150819322535863,367.33339759524887,31.85762911809478,470370.0771980917,1800.289073852518,140.70223250499458,211.72816815864283,1.5047960816906512
642481.2030075188,1.3525920063316186,364.0008526029139,32.0311347965919,467244.0999033771,139.57447809447493,226.01055679158824,1.6192828364982788,367.0988224370202,31.597316581428224,470238.7991066896,1800.3671882575554,140.77975562738968,212.3472942484053,1.5083652710013062
637406.0150375939,1.341907400079145,363.7339797776742,31.770745472337673,467085.0067990834,139.64417216190589,226.71338290853328,1.623507658061647,366.8629495784121,31.337290365934823,470106.4489195439,1800.4460352736928,140.8570696170255,212.96965452596814,1.511955737152623
632330.8270676692,1.331222793826672,363.4654929121708,31.510615464443077,466924.6050649926,139.71361526489304,227.4197912627939,1.6277568283635955,366.62575817298654,31.077549204319194,469973.0100780577,1800.5256270454117,140.93417081432239,213.5952982438578,1.5155678499380028
627255.6390977444,1.3205381875741986,363.1953659494242,31.25074344381436,466762.87432710297,139.78280278953704,228.12983788577952,1.6320307887177048,366.38722688071005,30.818091820204288,469838.4656330176,1800.6059760179312,141.01105547260755,214.22427575315265,1.5192019876396665
622180.4511278195,1.3098535813217251,362.92357220710244,30.99112806898644,466599.79372689617,139.8517300092665,228.84358005896874,1.6363299906537137,366.1473338521418,30.55891692785608,469702.79823213926,1800.6870949471647,141.08771975513196,214.856638537699,1.522858537302881
617105.2631578948,1.2991689750692523,362.65008435725076,30.731767985766258,466435.341905763,139.92039208095625,229.56107635327015,1.64065489625307,365.90605671198057,30.300023231898383,469565.9901071106,1800.7689969100836,141.1641597319626,215.4924392496795,1.5265378950212911
612030.07518797,1.2884843688167789,362.3748744051877,30.472661826863625,466269.49698879395,139.98878404088106,230.28238666995372,1.6450059784982785,365.6633725419376,30.041409427017772,469428.02306010714,1800.8516953155201,141.2403713767438,216.1317317465987,1.5302404662339075
606954.8872180451,1.2777997625643054,362.097913667532,30.213808211508475,466102.2365679066,140.05690080049757,231.0075722832148,1.6493837216366145,365.41925786290744,29.783074197657456,469288.878449756,1800.9352039154282,141.3163505633224,216.7745711297475,1.5339666660342537
601879.6992481202,1.267115156311832,361.81917274931243,29.955205745054265,465933.5376842766,140.12473714204535,231.7366958844559,1.653788621558968,365.173688616394,29.525016217700607,469148.5371765197,1801.019536816614,141.392093062227,217.4210137842214,1.5377169194923361
596804.5112781955,1.256430550059359,361.5386215201155,29.696853018566905,465763.3768100337,140.19228771395652,232.46982162837955,1.6582211861946565,364.9266401451604,29.267234150141757,469006.9796674693,1801.104708492984,141.46759453699664,218.0711174205778,1.541491661990109
591729.3233082707,1.2457459438068856,361.2562290892219,29.438748608398424,465591.7298291906,140.259547026066,233.2070151809692,1.6626819359229053,364.67808717306025,29.009726646746387,468864.18586041883,1801.190733798309,141.5428505403494,218.7249411182006,1.545291339571044
586654.1353383458,1.2350613375544122,360.9719637796819,29.180891075744697,465418.57201776275,140.32650944461062,233.94834376945795,1.6671714040019041,364.4280037840107,28.752492347697657,468720.1351873872,1801.2776279795626,141.61785651018346,219.38254537046384,1.5491164093045602
581578.9473684211,1.2243767313019391,360.6857931012709,28.923278966186682,465243.8780230384,140.3931691870058,234.6938762343858,1.6716901370163533,364.17636340006027,28.495529881230187,468574.80655735236,1801.3654066908357,141.69260776540085,220.04399213178544,1.5529673396660908
576503.7593984962,1.2136921250494659,360.397683722269,28.665910809214346,465067.6218419527,140.4595203163883,235.44368308385876,1.6762386953445123,363.9231387585043,28.238837863250147,468428.17833826126,1801.454086007872,141.76709950154475,220.70934486667176,1.5568446109336307
571428.5714285714,1.2030075187969924,360.107601440002,28.40878511773234,464889.7767985222,140.52555673591274,236.19783655011224,1.6808176536456978,363.66830188800157,27.98241489694079,468280.2283382568,1801.5436824432584,141.84132678624124,221.37866860084853,1.5607487156015696
566353.3834586467,1.1923229125445194,359.81551115007875,28.151900387546757,464710.3155202885,140.59127218278766,236.95641064850096,1.685427601369348,363.4118240836351,27.726259572352944,468130.933786082,1801.634212962302,141.91528455443347,222.05202997458485,1.5646801588127308
561278.1954887218,1.181638306292046,359.5213768142544,27.89525509683184,464529.209913719,140.65666022203789,237.71948123904363,1.690069143286811,363.15367588086326,27.47037046597981,467980.2713106151,1801.7256949996356,141.98896760339807,222.72949729833212,1.5686394588096277
556203.007518797,1.1709537000395724,359.2251614268416,27.638847705576335,464346.43113850465,140.72171423997628,238.48712609067326,1.6947429000472178,362.8938270282972,27.214746140315516,467828.2169194882,1801.8181464765805,142.06237058753018,223.41114061080648,1.5726271474060343
551127.8195488723,1.1602690937870996,358.926826979599,27.38267665500745,464161.9495807034,140.7864274373712,239.25942494829997,1.6994495087584665,362.6322464592474,26.959385143395927,467674.7459767449,1801.911585819324,142.135488012887,224.09703173961975,1.576643770479766
546052.6315789474,1.1495844875346262,358.6263344250018,27.126740366992372,463975.7348246555,140.85079282228983,240.03645960288395,1.7041896235950604,362.3689022619634,26.70428600832192,467519.83317947673,1802.0060319779463,142.20831423147237,224.78724436463142,1.5806898884881329
540977.4436090225,1.1388998812821527,358.3236436378145,26.871037243415632,463787.7556236136,140.91480320260092,240.8183139646376,1.70896391643396,362.103761648503,26.449447252763196,467363.45253339,1802.1015044463538,142.280843435252,225.4818540841323,1.5847660770070058
535902.2556390977,1.1282152750296792,358.01871337486256,26.61556566553147,463597.97986900574,140.97845117811613,241.60507413956873,1.7137730775203233,361.8367909221456,26.194867378442567,467205.57732723595,1802.1980232831625,142.35306964988044,226.18093848405104,1.5888729272951159
530827.067669173,1.1175306687772064,357.711501232906,26.360323993289654,463406.3745582621,141.04172913234973,242.3968285095202,1.718617816164616,361.5679554432729,25.94054487059925,467046.18010604527,1802.2956091335898,142.4249867281249,226.88457721032393,1.5930110468847996
525751.8796992481,1.106846062524733,357.40196360450415,26.105310564633562,463212.9057611203,141.10462922387433,243.19366781591444,1.7234988614729805,361.2972195936266,25.686478197430272,466885.23264309746,1802.3942832524117,142.49658834296736,227.59285204461727,1.597181060200798
520676.69172932324,1.0961614562722595,357.0900556317534,25.850523694769475,463017.53858432075,141.16714337724747,243.9956852474168,1.728416963112839,361.0245467388521,25.43266580950894,466722.70591055095,1802.4940675280584,142.56786798036728,228.30584698359363,1.6013836092087252
515601.5037593986,1.0854768500197864,356.7757311577774,25.595961675404958,462820.23713460204,141.22926327348543,244.80297653172826,1.7333728921156804,360.7498991892235,25.179106139179172,466558.5700486586,1802.594984507895,142.63881893166266,229.02364832191634,1.6056193540949053
510526.3157894737,1.074792243767313,356.4589426758357,25.341622773955105,462620.96447989566,141.2909803400559,245.61564003175096,1.738367441719272,360.47323815845095,24.925797599924174,466392.7943334855,1802.6970574247869,142.70943428559067,229.746344739208,1.609888973979385
505451.1278195488,1.0641076375148397,356.13964127590657,25.08750523271513,462419.6826086107,141.3522857403597,246.4337768463904,1.7434014282517347,360.1945237204459,24.67273858570891,466225.34714303777,1802.800310224996,142.77970691990095,230.47402739120614,1.614193167664236
500375.9398496242,1.0534230312623667,355.81777658859454,24.833607267997348,462216.3523868978,141.41317036267063,247.257490916256,1.7484756920599065,359.9137147639294,24.419927470294184,466056.19592171017,1802.9047675975144,142.84962949253966,231.2067900053492,1.6185326544191283
495300.7518796993,1.0427384250098932,355.49329672620183,24.579927069230177,462010.93351377227,141.47362480850174,248.0868891345398,1.7535910984846077,359.6307689447541,24.167362606520896,465885.3071429532,1803.010455004922,142.91919443237802,231.94472898104743,1.6229081748063707
490225.5639097744,1.0320538187574197,355.16614822078196,24.326462798018397,461803.38447395765,141.53363938035716,248.9220814634224,1.7587485388860085,359.34564263578875,23.915042325563814,465712.64627004287,1803.1173987158422,142.9883939294528,232.68794349495687,1.6273204915481447
485150.37593984953,1.0213692125049463,354.83627595899657,24.07321258716124,461593.6624883186,141.59320406883575,249.76318105629747,1.7639489317218553,359.05829087422705,23.662964936151994,465538.1777148461,1803.2256258391212,143.05721992469284,233.4365356115143,1.6317703904381637
480075.1879699249,1.0106846062524735,354.5036231135719,23.820174539626514,461381.72346172907,141.65230853904262,250.61030438619207,1.769193223682042,358.76866730615393,23.41112872375471,465361.864794452,1803.3351643598344,143.12566409909635,234.19061039908075,1.6362586813007447
475000.0,1.0,354.1681310711352,23.567346727478736,461167.5219282123,141.7109421162629,251.46357138077346,1.7744823908831753,358.47672412819355,23.159531949731043,465183.6696855333,1803.4460431772252,143.1937178623228,234.95027605204322,1.6407861990003085
